"id";"lavNumber";"name";"district";"status";"candidateSource";"candidateLatitude";"candidateLongitude";"confidence";"note"
"6-112-03-saalealtarm-lesewitz-bei-plotzkau";"6-112-03";"Saalealtarm Lesewitz bei Plötzkau";"Salzlandkreis";"review";"two-source-v6.2-review";"51.753923";"11.6866785";"0.76";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-113-02-groer-teich-hinter-der-fahrt-in-preulitz-a-h-k-ro-s-0-30";"6-113-02";"Großer Teich hinter der Fahrt in Preußlitz A, H, K, Ro, S 0,30";"Salzlandkreis";"review";"two-source-v6.2-review";"51.7337659";"11.7992721";"0.89";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-113-03-tonloch-preulitz";"6-113-03";"Tonloch Preußlitz";"Salzlandkreis";"review";"two-source-v6.2-review";"51.7337659";"11.7992721";"0.919";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-230-01-schloteiche-freckleben";"6-230-01";"Schloßteiche Freckleben";"Salzlandkreis";"review";"two-source-v6.2-review";"51.6996537";"11.5474346";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-01-schacht-9-bei-eggersdorf";"6-400-01";"Schacht 9 bei Eggersdorf";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9690772";"11.6958208";"0.808";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-02-seehof-bei-wespen-barby";"6-400-02";"Seehof bei Wespen-Barby";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9583545";"11.8286441";"0.92";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-03-jagerschacht-bei-glothe-brumby";"6-400-03";"Jägerschacht bei Glöthe-Brumby";"Salzlandkreis";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"6-400-05-parkteich-bei-brumby";"6-400-05";"Parkteich bei Brumby";"Salzlandkreis";"review";"two-source-v6.2-review";"51.89944";"11.6800784";"0.729";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-06-kohls-see-bei-biere";"6-400-06";"Kohls See bei Biere";"Salzlandkreis";"review";"two-source-v6.2-review";"51.979803";"11.6572328";"0.827";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-07-erdkuten-grune-lungen-bei-calbe";"6-400-07";"Erdkuten (Grüne Lungen) bei Calbe";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9034006";"11.7761208";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-08-damaschkeplan-2-teiche-bei-calbe";"6-400-08";"Damaschkeplan (2 Teiche) bei Calbe";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9034006";"11.7761208";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-09-griebehner-teiche-bei-calbe";"6-400-09";"Griebehner Teiche bei Calbe";"Salzlandkreis";"review";"two-source-v6.2-review";"51.8997679";"11.7824601";"0.842";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-12-pfannenpfutze-bei-plotzky";"6-400-12";"Pfannenpfütze bei Plötzky";"Salzlandkreis";"review";"two-source-v6.2-review";"52.0512797";"11.8026709";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-13-beamtenteich-bei-tornitz";"6-400-13";"Beamtenteich bei Tornitz";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9285398";"11.8472597";"0.902";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-14-gruner-teich-bei-tornitz";"6-400-14";"Grüner Teich bei Tornitz";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9285398";"11.8472597";"0.902";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-15-pappelteich-bei-tornitz";"6-400-15";"Pappelteich bei Tornitz";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9285398";"11.8472597";"0.902";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-18-rothe-bei-schonebeck";"6-400-18";"Röthe bei Schönebeck";"Salzlandkreis";"review";"two-source-v6.2-review";"52.7238363";"11.5822968";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-21-norderney-in-schwarz";"6-400-21";"Norderney in Schwarz";"Salzlandkreis";"review";"two-source-v6.2-review";"51.8897035";"11.7938394";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-22-elbe-von-km-305-km-320-beidseitig";"6-400-22";"Elbe von km 305 - km 320 beidseitig";"Salzlandkreis";"review";"two-source-v6.2-review";"51.8631133";"12.6094985";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-24-saalealtarm-tippelskirchen";"6-400-24";"Saalealtarm Tippelskirchen";"Salzlandkreis";"review";"two-source-v6.2-review";"51.8826486";"11.7973263";"0.819";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-25-elbumflut-von-alte-fahre-bis";"6-400-25";"Elbumflut von Alte Fähre bis";"Salzlandkreis";"review";"two-source-v6.2-review";"51.3937256";"11.9826479";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-30-kuchenpfuhl-elbenau";"6-400-30";"Küchenpfuhl Elbenau";"Salzlandkreis";"review";"two-source-v6.2-review";"52.049093";"11.7624151";"0.928";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-32-3-locher-bei-ranies";"6-400-32";"3 Löcher bei Ranies";"Salzlandkreis";"review";"two-source-v6.2-review";"52.0166941";"11.8268797";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-33-stilles-wasser-elbenau";"6-400-33";"Stilles Wasser Elbenau";"Salzlandkreis";"review";"two-source-v6.2-review";"52.049093";"11.7624151";"0.928";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-34-kiessee-tornitz";"6-400-34";"Kiessee Tornitz";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9285398";"11.8472597";"0.902";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-35-elbealtarm-grunewalde";"6-400-35";"Elbealtarm Grünewalde";"Salzlandkreis";"review";"two-source-v6.2-review";"52.0283151";"11.7453684";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-36-angerteich-in-glothe";"6-400-36";"Angerteich in Glöthe";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9012252";"11.664212";"0.889";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-39-tilsschacht-brumby";"6-400-39";"Tilsschacht Brumby";"Salzlandkreis";"review";"two-source-v6.2-review";"51.8967879";"11.6894225";"0.793";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-40-awg-seen-1-2-und-3-gommern-plotzky";"6-400-40";"AWG Seen 1, 2 und 3 Gommern-Plötzky";"Salzlandkreis";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"6-400-43-schachtteich-eggersdorf";"6-400-43";"Schachtteich Eggersdorf";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9690772";"11.6958208";"0.808";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-44-kirchbreite-bei-barby";"6-400-44";"Kirchbreite bei Barby";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9639384";"11.884897";"0.889";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-400-45-gotzenthiegraben";"6-400-45";"Götzenthiegraben";"Salzlandkreis";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"6-400-46-westufer-albertinensee";"6-400-46";"Westufer Albertinensee";"Salzlandkreis";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"6-400-47-tonlocher-glothe";"6-400-47";"Tonlöcher Glöthe";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9012252";"11.664212";"0.889";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-401-01-bruch-1-bei-breitenhagen";"6-401-01";"Bruch 1 bei Breitenhagen";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9243734";"11.9446799";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-401-02-bruch-2-bei-breitenhagen";"6-401-02";"Bruch 2 bei Breitenhagen";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9227195";"11.9340061";"0.893";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-401-03-bruch-3-bei-breitenhagen";"6-401-03";"Bruch 3 bei Breitenhagen";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9227195";"11.9340061";"0.893";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-401-07-kleiner-dorfsee-gro-rosenburg";"6-401-07";"Kleiner Dorfsee Groß Rosenburg";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9192744";"11.8942849";"0.86";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-401-08-landgraben-von-einmundung-des";"6-401-08";"Landgraben von Einmündung des";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9109962";"11.678006";"0.849";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-402-01-dolphus-bei-barby";"6-402-01";"Dolphus bei Barby";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9639384";"11.884897";"0.889";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-402-02-barbyer-landgraben-von";"6-402-02";"Barbyer Landgraben von";"Salzlandkreis";"review";"two-source-v6.2-review";"52.0217743";"11.668936";"0.731";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-402-03-hafen-barby";"6-402-03";"Hafen Barby";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9639384";"11.884897";"0.889";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-402-04-kiesgrube-barby-sud";"6-402-04";"Kiesgrube Barby-Süd";"Salzlandkreis";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"6-402-07-saale-von-werkleitz-bis-elbmundung";"6-402-07";"Saale von Werkleitz bis Elbmündung";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9234837";"11.8625543";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-410-02-warmsdorfer-teich";"6-410-02";"Warmsdorfer Teich";"Salzlandkreis";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"6-410-03-ritterflurteich-bei-stafurt";"6-410-03";"Ritterflurteich bei Staßfurt";"Salzlandkreis";"review";"two-source-v6.2-review";"51.8493784";"11.5856065";"0.849";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-410-05-tiefbau-jacobsgrube-bei-gro-bornecke-a-b-bl-h-k-pl-s-z-8-12";"6-410-05";"Tiefbau Jacobsgrube bei Groß Börnecke A, B, Bl, H, K, Pl, S, Z 8,12";"Salzlandkreis";"review";"two-source-v6.2-review";"51.8864851";"11.4983029";"0.754";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-410-06-salzteich-bei-loderburg";"6-410-06";"Salzteich bei Löderburg";"Salzlandkreis";"review";"two-source-v6.2-review";"51.8886606";"11.5409726";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-410-07-lache-bei-hohenerxleben";"6-410-07";"Lache bei Hohenerxleben";"Salzlandkreis";"review";"two-source-v6.2-review";"51.8520866";"11.6528968";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-410-08-badeteteich-bei-westeregeln";"6-410-08";"Badeteteich bei Westeregeln";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9581172";"11.3910919";"0.863";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-410-09-3-kulke-bei-westeregeln";"6-410-09";"3 Kulke bei Westeregeln";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9581172";"11.3910919";"0.863";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-410-10-tagebau-bei-westeregeln";"6-410-10";"Tagebau bei Westeregeln";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9581172";"11.3910919";"0.863";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-410-11-groer-schachtsee-bei-wolmirsleben";"6-410-11";"Großer Schachtsee bei Wolmirsleben";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9543283";"11.4607953";"0.785";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-410-14-bode-vom-wehr-egeln-nord";"6-410-14";"Bode vom Wehr Egeln-Nord";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9638934";"11.4260338";"0.92";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-410-15-bode-vom-wehr-rothenforde";"6-410-15";"Bode vom Wehr Rothenförde";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9054306";"11.5163125";"0.827";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-410-17-seemann-bei-loderburg";"6-410-17";"Seemann bei Löderburg";"Salzlandkreis";"review";"two-source-v6.2-review";"51.8846144";"11.5429027";"0.863";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-410-18-steinbruch-borne";"6-410-18";"Steinbruch Borne";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9499206";"11.5569006";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-410-19-muhlgraben-von-egeln-nord";"6-410-19";"Mühlgraben von Egeln-Nord";"Salzlandkreis";"review";"two-source-v6.2-review";"51.9644973";"11.431551";"0.835";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-410-20-undank-in-loderburg";"6-410-20";"Undank in Löderburg";"Salzlandkreis";"review";"two-source-v6.2-review";"51.8846144";"11.5429027";"0.863";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-410-21-kiesschacht-gusten";"6-410-21";"Kiesschacht Güsten";"Salzlandkreis";"review";"two-source-v6.2-review";"51.8008209";"11.6052567";"0.917";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-410-22-regenruckhaltebecken-am";"6-410-22";"Regenrückhaltebecken am";"Salzlandkreis";"review";"two-source-v6.2-review";"52.0022326";"11.6590751";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-410-24-loderburger-weiher";"6-410-24";"Löderburger Weiher";"Salzlandkreis";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"6-410-25-wassergraben-bei-hohenerxleben";"6-410-25";"Wassergräben bei Hohenerxleben";"Salzlandkreis";"review";"two-source-v6.2-review";"51.856242";"11.6431266";"0.839";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-411-01-laake-bei-loderburg";"6-411-01";"Laake bei Löderburg";"Salzlandkreis";"review";"two-source-v6.2-review";"51.8799935";"11.5458709";"0.869";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-411-02-loderburger-see";"6-411-02";"Löderburger See";"Salzlandkreis";"review";"two-source-v6.2-review";"51.8831138";"11.525974";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-411-03-kreuzteich-loderburg";"6-411-03";"Kreuzteich Löderburg";"Salzlandkreis";"review";"two-source-v6.2-review";"51.8846144";"11.5429027";"0.863";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"6-411-04-athenslebener-seen-lsg-beachten";"6-411-04";"Athenslebener Seen – LSG beachten";"Salzlandkreis";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"7-120-01-alte-mulde-bei-rosa";"7-120-01";"Alte Mulde bei Rösa";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6159611";"12.4948096";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-120-04-alte-mulde-roitzschjora";"7-120-04";"Alte Mulde Roitzschjora";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.5968684";"12.482236";"0.932";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-120-05-kurr-pouch";"7-120-05";"Kurr Pouch";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6304808";"12.4230871";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-120-06-unterer-ziegeleiteich-muldenstein";"7-120-06";"Unterer Ziegeleiteich Muldenstein";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6773853";"12.3270411";"0.812";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-120-10-ehemalige-kiesgrube-sandersdorf";"7-120-10";"ehemalige Kiesgrube Sandersdorf";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6303351";"12.2519542";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-120-11-ehemaliges-schwimmbad-raguhn";"7-120-11";"ehemaliges Schwimmbad Raguhn";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.708567";"12.2978247";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-120-14-leipziger-teich-zorbig";"7-120-14";"Leipziger Teich Zörbig";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6489394";"12.0797502";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-120-15-grube-theodor-bei-roitzsch";"7-120-15";"Grube Theodor bei Roitzsch";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.5744151";"12.2681017";"0.908";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-120-16-burgermeisterteich-jenitz";"7-120-16";"Bürgermeisterteich Jeßnitz";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6820736";"12.2944564";"0.871";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-120-17-lober-bei-jenitz";"7-120-17";"Lober bei Jeßnitz";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6820736";"12.2944564";"0.871";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-120-18-groer-richard-bei-sandersdorf";"7-120-18";"Großer Richard bei Sandersdorf";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6303351";"12.2519542";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-120-19-lober-leine-kanal";"7-120-19";"Lober-Leine-Kanal";"Anhalt-Bitterfeld";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"7-120-20-altes-wasser-priorau";"7-120-20";"Altes Wasser Priorau";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.7485628";"12.3023578";"0.949";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-120-21-mulde-v-landesgr-sachsen-bis-stausee";"7-120-21";"Mulde v. Landesgr. Sachsen bis Stausee,";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"52.6208679";"11.2518601";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-120-22-mulde-von-ca-750m-oberhalb-wehr";"7-120-22";"Mulde von ca. 750m oberhalb Wehr";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.8776404";"12.3433815";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-120-23-mulde-von-ca-500m-oberhalb-brucke";"7-120-23";"Mulde von ca. 500m oberhalb Brücke";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.9735125";"11.9166926";"0.854";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-120-24-tagebaurestloch-richard-i";"7-120-24";"Tagebaurestloch Richard I";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6277647";"12.2660986";"0.909";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-120-26-pappelloch-rosa";"7-120-26";"Pappelloch Rösa";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6159611";"12.4948096";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-120-27-kiesgrube-salzfurtkapelle";"7-120-27";"Kiesgrube Salzfurtkapelle";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6940546";"12.1774283";"0.751";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-120-29-tagebaurestloch-kockern";"7-120-29";"Tagebaurestloch Köckern";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6064774";"12.1977673";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-120-31-kiesgrube-loberitz";"7-120-31";"Kiesgrube Löberitz";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6566928";"12.1623036";"0.83";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
