"id";"lavNumber";"name";"district";"status";"confidence";"method";"latitude";"longitude";"locality";"candidateName";"distanceKm";"candidateAreaHa"
"2-424-03-griebener-see";"2-424-03";"Griebener See";"Stendal";"unmatched";"";"";"";"";"";"";"";""
"2-426-01-jaeneckes-teiche-bei-stendal";"2-426-01";"Jaeneckes Teiche bei Stendal";"Stendal";"review";"0.838";"locality-water-review";"52.6005401";"11.8540908";"Stendal";"";"0.62";""
"3-200-01-sieben-insel-teich-in-flechtingen";"3-200-01";"Sieben-Insel-Teich in Flechtingen";"Börde";"review";"0.916";"locality-water-review";"52.3315217";"11.2375789";"Flechtingen";"";"0.14";""
"3-200-02-holzmuhlenteich-in-flechtingen";"3-200-02";"Holzmühlenteich in Flechtingen";"Börde";"review";"0.916";"locality-water-review";"52.3315217";"11.2375789";"Flechtingen";"";"0.14";""
"3-200-03-muhlenteich-flechtingen";"3-200-03";"Mühlenteich Flechtingen";"Börde";"review";"0.916";"locality-water-review";"52.3315217";"11.2375789";"Flechtingen";"";"0.14";""
"3-200-04-schloteich-in-flechtingen";"3-200-04";"Schloßteich in Flechtingen";"Börde";"review";"0.927";"locality-water-review";"52.3289406";"11.2382684";"Flechtingen";"Schlossteich";"0.36";""
"3-200-05-dorfteich-in-nordgermersleben";"3-200-05";"Dorfteich in Nordgermersleben";"Börde";"unmatched";"";"";"";"";"Nordgermersleben";"";"";""
"3-200-06-muhlenteich-flechtingen";"3-200-06";"Mühlenteich Flechtingen";"Börde";"review";"0.916";"locality-water-review";"52.3315217";"11.2375789";"Flechtingen";"";"0.14";""
"3-200-09-nachtwiese-bei-bebertal";"3-200-09";"Nachtwiese bei Bebertal";"Börde";"review";"0.884";"locality-water-review";"52.2428216";"11.3410155";"Bebertal";"";"0.34";""
"3-200-10-haidteich-bei-bebertal";"3-200-10";"Haidteich bei Bebertal";"Börde";"review";"0.884";"locality-water-review";"52.2428216";"11.3410155";"Bebertal";"";"0.34";""
"3-200-11-steinbruche-nordhusen";"3-200-11";"Steinbrüche Nordhusen";"Börde";"review";"0.9";"locality-water-review";"52.2461969";"11.3807624";"Nordhusen";"";"0.25";""
"3-200-12-ehemalige-schweineweide-bei";"3-200-12";"Ehemalige Schweineweide bei";"Börde";"unmatched";"";"";"";"";"bei";"";"";""
"3-200-13-hofteich-bodendorf";"3-200-13";"Hofteich Bodendorf";"Börde";"review";"0.849";"locality-water-review";"52.2877324";"11.2823173";"Bodendorf";"";"0.55";""
"3-200-16-neuer-teich-in-bebertal";"3-200-16";"Neuer Teich in Bebertal";"Börde";"review";"0.884";"locality-water-review";"52.2428216";"11.3410155";"Bebertal";"";"0.34";""
"3-200-17-konigsee-bei-bebertal";"3-200-17";"Königsee bei Bebertal";"Börde";"review";"0.904";"locality-water-review";"52.2472696";"11.3423937";"Bebertal";"Königsee";"0.63";""
"3-200-22-nonnenspringteich-haldensleben";"3-200-22";"Nonnenspringteich Haldensleben";"Börde";"unmatched";"";"";"";"";"Haldensleben";"";"";""
"3-200-23-gutsteich-kleinsantersleben";"3-200-23";"Gutsteich Kleinsantersleben";"Börde";"review";"0.838";"locality-water-review";"52.2060958";"11.4048587";"Schackensleben";"";"1.33";""
"3-200-24-gutsteich-brumby-2-teile";"3-200-24";"Gutsteich Brumby (2 Teile)";"Börde";"unmatched";"";"";"";"";"Nordgermersleben";"";"";""
"3-200-25-horsinger-spitze-bei-horsingen";"3-200-25";"Hörsinger Spitze bei Hörsingen";"Börde";"unmatched";"";"";"";"";"Hörsingen";"";"";""
"3-200-27-tongrube-bei-ivenrode";"3-200-27";"Tongrube bei Ivenrode";"Börde";"unmatched";"";"";"";"";"Ivenrode";"";"";""
"3-200-30-wiemeckenbruch-bei-belsdorf";"3-200-30";"Wiemeckenbruch bei Belsdorf";"Börde";"review";"0.796";"locality-water-review";"52.3422407";"11.1520265";"Belsdorf";"";"0.88";""
"3-200-31-speicher-an-der-speetze-bei-everingen-a-h-k-s-1-00";"3-200-31";"Speicher an der Speetze bei Everingen A, H, K, S 1,00";"Börde";"unmatched";"";"";"";"";"Everingen A";"";"";""
"3-200-32-wegenstedter-teich-bei-calvorde";"3-200-32";"Wegenstedter Teich bei Calvörde";"Börde";"review";"0.881";"locality-water-review";"52.3936762";"11.2840741";"Calvörde";"Wegenstedter Teich";"0.88";""
"3-200-33-mittelllandkanal-bereich";"3-200-33";"Mittelllandkanal Bereich";"Börde";"review";"0.802";"locality-water-review";"51.8510015";"12.2490817";"Bereich";"";"0.84";""
"3-200-34-ohre-von-straenbrucke-calvorde";"3-200-34";"Ohre von Straßenbrücke Calvörde";"Börde";"unmatched";"";"";"";"";"Calvörde";"";"";""
"3-200-35-3-teiche-rosenhagen-bei-erxleben";"3-200-35";"3 Teiche Rosenhagen bei Erxleben";"Börde";"unmatched";"";"";"";"";"Erxleben";"";"";""
"3-200-37-schafbade-bei-erxleben";"3-200-37";"Schafbade bei Erxleben";"Börde";"review";"0.925";"locality-water-review";"52.2192712";"11.2411831";"Erxleben";"";"0.09";""
"3-200-40-silbersee-bei-calvorde";"3-200-40";"Silbersee bei Calvörde";"Börde";"review";"0.84";"locality-water-review";"52.3958691";"11.3057448";"Calvörde";"";"0.61";""
"3-200-41-schweineweide-kathendorf";"3-200-41";"Schweineweide Kathendorf";"Börde";"review";"0.83";"locality-water-review";"52.3981302";"11.1473377";"Kathendorf";"";"1.43";""
"3-200-42-aller-von-bab-2-bis-landesgrenze";"3-200-42";"Aller von BAB 2 bis Landesgrenze";"Börde";"unmatched";"";"";"";"";"Landesgrenze";"";"";""
"3-200-43-scholecke-vom-ablauf-schaferteich";"3-200-43";"Schölecke vom Ablauf Schäferteich";"Börde";"unmatched";"";"";"";"";"die Aller";"";"";""
"3-200-44-speetze-vom-ablauf-schloteich";"3-200-44";"Speetze vom Ablauf Schloßteich";"Börde";"unmatched";"";"";"";"";"die Aller";"";"";""
"3-200-45-beber-von-einmundung-der-rie";"3-200-45";"Beber von Einmündung der Rie";"Börde";"review";"0.818";"locality-water-review";"51.4773429";"11.9782414";"Rie";"";"0.74";""
"3-200-46-wanneweh-von-einmundung-des";"3-200-46";"Wanneweh von Einmündung des";"Börde";"review";"0.849";"locality-water-review";"52.2733724";"11.0612403";"des";"";"1.19";""
"3-200-47-markgrafenteich-bei-bebertal";"3-200-47";"Markgrafenteich bei Bebertal";"Börde";"review";"0.884";"locality-water-review";"52.2428216";"11.3410155";"Bebertal";"";"0.34";""
"3-200-49-teich-am-siekweg-in-rottmersleben";"3-200-49";"Teich am Siekweg in Rottmersleben";"Börde";"review";"0.846";"locality-water-review";"52.2060958";"11.4048587";"Rottmersleben";"";"1.22";""
"3-200-50-speicher-an-der-krummbeck";"3-200-50";"Speicher an der Krummbeck";"Börde";"unmatched";"";"";"";"";"";"";"";""
"3-200-52-regenruckhaltebecken-in-hermsdorf";"3-200-52";"Regenrückhaltebecken in Hermsdorf";"Börde";"review";"0.873";"locality-water-review";"52.1867944";"11.4815856";"Hermsdorf";"";"0.41";""
"3-200-53-speicher-am-butterberg";"3-200-53";"Speicher am Butterberg";"Börde";"review";"0.816";"locality-water-review";"52.2628318";"11.2232058";"Butterberg";"";"0.76";""
"3-200-56-waldsteinbruch-hundisburg";"3-200-56";"Waldsteinbruch Hundisburg";"Börde";"unmatched";"";"";"";"";"Waldsteinbruch Hundisburg";"";"";""
"3-200-58-teich-in-ratzlingen";"3-200-58";"Teich in Rätzlingen";"Börde";"unmatched";"";"";"";"";"Rätzlingen";"";"";""
"3-200-59-koppelteiche-hundisburg";"3-200-59";"Koppelteiche Hundisburg";"Börde";"unmatched";"";"";"";"";"Hundisburg";"";"";""
"3-200-61-gartenteich-ratzlingen";"3-200-61";"Gartenteich Rätzlingen";"Börde";"review";"0.789";"locality-water-review";"52.4063985";"11.1186335";"Rätzlingen";"";"0.92";""
"3-200-63-teich-in-ivenrode";"3-200-63";"Teich in Ivenrode";"Börde";"review";"0.894";"locality-water-review";"52.2718419";"11.2281803";"Ivenrode";"";"0.28";""
"3-200-64-oberteich-in-uhrsleben";"3-200-64";"Oberteich in Uhrsleben";"Börde";"review";"0.918";"locality-water-review";"52.1986108";"11.2626629";"Uhrsleben";"";"0.13";""
"3-200-65-teich-hasselburg";"3-200-65";"Teich Hasselburg";"Börde";"unmatched";"";"";"";"";"Hasselburg";"";"";""
"3-200-66-stapelteiche-flechtingen";"3-200-66";"Stapelteiche Flechtingen";"Börde";"review";"0.916";"locality-water-review";"52.3315217";"11.2375789";"Flechtingen";"";"0.14";""
"3-200-67-schwanenteich-hundisburg";"3-200-67";"Schwanenteich Hundisburg";"Börde";"review";"0.876";"locality-water-review";"52.2488388";"11.3955604";"Hundisburg";"";"0.39";""
"3-201-01-speicher-am-generalsberg";"3-201-01";"Speicher am Generalsberg";"Börde";"unmatched";"";"";"";"";"";"";"";""
"3-261-01-mittellandkanal-bereich-oebisfelde";"3-261-01";"Mittellandkanal Bereich Oebisfelde";"Börde";"unmatched";"";"";"";"";"Oebisfelde";"";"";""
"3-261-02-aller-westlich-von-everingen";"3-261-02";"Aller westlich von Everingen";"Börde";"review";"0.769";"locality-water-review";"52.3544538";"11.0618598";"von Everingen";"";"1.04";""
"3-261-03-dorfteich-in-breitenrode";"3-261-03";"Dorfteich in Breitenrode";"Börde";"review";"0.758";"locality-water-review";"52.4812416";"10.9731481";"Breitenrode";"";"1.11";""
"3-261-04-muhlaller-mit-regenauffangbecken";"3-261-04";"Mühlaller mit Regenauffangbecken";"Börde";"unmatched";"";"";"";"";"Oebisfelde";"";"";""
"3-261-05-landgraben-bei-oebisfelde";"3-261-05";"Landgraben bei Oebisfelde";"Börde";"unmatched";"";"";"";"";"Oebisfelde";"";"";""
"3-261-06-schillingsteich-in-niendorf";"3-261-06";"Schillingsteich in Niendorf";"Börde";"review";"0.862";"locality-water-review";"52.4465437";"11.0652942";"Niendorf";"";"0.48";""
"3-261-07-regenwasserbecken-hinter-der";"3-261-07";"Regenwasserbecken hinter der";"Börde";"unmatched";"";"";"";"";"Oebisfelde";"";"";""
"3-261-08-badekuhle-in-wassensdorf";"3-261-08";"Badekuhle in Wassensdorf";"Börde";"review";"0.895";"locality-water-review";"52.4570471";"10.9995335";"Wassensdorf";"";"0.27";""
"3-282-01-tagebau-wolmirstedt-flur-31";"3-282-01";"Tagebau Wolmirstedt (Flur 31)";"Börde";"review";"0.854";"locality-water-review";"51.8477178";"12.2157836";"(Flur 31)";"";"0.52";""
"3-410-01-kiesschacht-in-kroppenstedt";"3-410-01";"Kiesschacht in Kroppenstedt";"Börde";"unmatched";"";"";"";"";"Kroppenstedt";"";"";""
"3-421-01-forellenteich-mahlwinkel";"3-421-01";"Forellenteich Mahlwinkel";"Börde";"review";"0.827";"locality-water-review";"52.3949698";"11.7872429";"Mahlwinkel";"";"1.48";""
"3-430-01-dorfteiche-in-ampfurth";"3-430-01";"Dorfteiche in Ampfurth";"Börde";"review";"0.894";"locality-water-review";"52.0621943";"11.3172225";"Ampfurth";"";"0.28";""
"3-430-02-priesterteich-in-eggenstedt";"3-430-02";"Priesterteich in Eggenstedt";"Börde";"unmatched";"";"";"";"";"Eggenstedt";"";"";""
"3-430-03-muhlenteich-in-schermcke";"3-430-03";"Mühlenteich in Schermcke";"Börde";"review";"0.911";"locality-water-review";"52.0548707";"11.28787";"Schermcke";"";"0.18";""
"3-430-04-bauernteich-in-schermke";"3-430-04";"Bauernteich in Schermke";"Börde";"unmatched";"";"";"";"";"";"";"";""
"3-430-07-gewasser-bei-kleinwanzleben";"3-430-07";"Gewässer bei Kleinwanzleben";"Börde";"unmatched";"";"";"";"";"";"";"";""
"3-430-08-bode-von-einmundung-des-muhl";"3-430-08";"Bode von Einmündung des Mühl-";"Börde";"review";"0.855";"locality-water-review";"51.3615094";"12.07155";"des Mühl-";"";"0.52";""
"3-430-09-fabrikenteich-in-seehausen";"3-430-09";"Fabrikenteich in Seehausen";"Börde";"unmatched";"";"";"";"";"";"";"";""
"3-430-13-uber-der-olbe-baggergelande";"3-430-13";"Über der Olbe-Baggergelände";"Börde";"unmatched";"";"";"";"";"Druxberge";"";"";""
"3-430-14-seehauser-seewiesen";"3-430-14";"Seehäuser Seewiesen";"Börde";"unmatched";"";"";"";"";"";"";"";""
"3-430-16-runder-teich-in-siegersleben";"3-430-16";"Runder Teich in Siegersleben";"Börde";"unmatched";"";"";"";"";"Siegersleben";"";"";""
"3-430-17-parkteich-meyendorf";"3-430-17";"Parkteich Meyendorf";"Börde";"review";"0.916";"locality-water-review";"52.0895067";"11.330871";"Meyendorf";"";"0.14";""
"3-430-18-das-grundlos-bei-heynburg";"3-430-18";"Das Grundlos bei Heynburg";"Börde";"unmatched";"";"";"";"";"Heynburg";"";"";""
"3-430-20-beregnungsspeicherbecken";"3-430-20";"Beregnungsspeicherbecken";"Börde";"unmatched";"";"";"";"";"Drackenstedt";"";"";""
"3-430-21-teich-im-park-peseckendorf";"3-430-21";"Teich im Park Peseckendorf";"Börde";"unmatched";"";"";"";"";"Peseckendorf";"";"";""
"3-430-22-umkehr-bei-wanzleben";"3-430-22";"Umkehr bei Wanzleben";"Börde";"review";"0.869";"locality-water-review";"52.0631202";"11.4424221";"Wanzleben";"";"0.43";""
"3-430-23-teich-in-hemsdorf";"3-430-23";"Teich in Hemsdorf";"Börde";"unmatched";"";"";"";"";"Hemsdorf";"";"";""
"3-430-24-altes-bad-in-hotensleben";"3-430-24";"Altes Bad in Hötensleben";"Börde";"unmatched";"";"";"";"";"Hötensleben";"";"";""
"3-430-25-dorfteich-stemmern";"3-430-25";"Dorfteich Stemmern";"Börde";"review";"0.836";"locality-water-review";"51.9998296";"11.5713956";"Stemmern";"Teich Stemmern";"0.34";""
"3-430-26-rahl-hotensleben";"3-430-26";"Rahl Hötensleben";"Börde";"review";"0.904";"locality-water-review";"52.1196449";"11.0412093";"Rahl Hötensleben";"";"0.22";""
"3-431-01-tonkuhle-bei-altenweddingen";"3-431-01";"Tonkuhle bei Altenweddingen";"Börde";"unmatched";"";"";"";"";"Altenweddingen";"";"";""
"3-432-01-karpfenteich-krottorf";"3-432-01";"Karpfenteich Krottorf";"Börde";"review";"0.899";"locality-water-review";"51.978445";"11.1809509";"Krottorf";"";"0.25";""
"3-470-01-ententeich-barleben";"3-470-01";"Ententeich Barleben";"Börde";"review";"0.928";"locality-water-review";"52.200073";"11.6204241";"Barleben";"";"0.07";""
"3-470-02-moortalsee-bei-zielitz-farsleben";"3-470-02";"Moortalsee bei Zielitz/Farsleben";"Börde";"unmatched";"";"";"";"";"";"";"";""
"3-470-03-alte-kiesgrube-rabe";"3-470-03";"Alte Kiesgrube (Rabe)";"Börde";"review";"0.893";"locality-water-review";"52.2316856";"11.5184452";"Groß Ammensleben";"";"0.29";""
"3-470-05-jersleber-see";"3-470-05";"Jersleber See";"Börde";"unmatched";"";"";"";"";"";"";"";""
"3-470-06-mittellandkanal-bereich-wolmirstedt";"3-470-06";"Mittellandkanal Bereich Wolmirstedt";"Börde";"unmatched";"";"";"";"";"Wolmirstedt A";"";"";""
"3-470-09-zielitzer-see";"3-470-09";"Zielitzer See";"Börde";"unmatched";"";"";"";"";"";"";"";""
"3-470-10-kiesloch-heinrichsberg-mittelheger";"3-470-10";"Kiesloch Heinrichsberg/Mittelheger";"Börde";"unmatched";"";"";"";"";"";"";"";""
"3-470-11-groer-kiesbagger-bei-wolmirstedt";"3-470-11";"Großer Kiesbagger bei Wolmirstedt";"Börde";"review";"0.871";"locality-water-review";"52.2450242";"11.6243577";"Wolmirstedt";"";"0.42";""
"3-470-12-dobberitz-bei-glindenberg";"3-470-12";"Döbberitz bei Glindenberg";"Börde";"review";"0.852";"locality-water-review";"52.2379828";"11.6789422";"Glindenberg";"";"0.54";""
"3-470-13-steinkolk-bei-glindenberg";"3-470-13";"Steinkolk bei Glindenberg";"Börde";"review";"0.852";"locality-water-review";"52.2379828";"11.6789422";"Glindenberg";"";"0.54";""
"3-470-14-specklacke-bei-glindenberg";"3-470-14";"Specklacke bei Glindenberg";"Börde";"review";"0.852";"locality-water-review";"52.2379828";"11.6789422";"Glindenberg";"";"0.54";""
"3-470-15-baggerloch-meseberg";"3-470-15";"Baggerloch Meseberg";"Börde";"unmatched";"";"";"";"";"Meseberg";"";"";""
"3-470-17-ohre-von-vahldorfer-brucke-bis";"3-470-17";"Ohre von Vahldorfer Brücke bis";"Börde";"review";"0.784";"locality-water-review";"51.6571329";"12.3058934";"bis";"";"0.95";""
"3-470-18-braunschweiger-loch-kiesgrube";"3-470-18";"Braunschweiger Loch (Kiesgrube)";"Börde";"unmatched";"";"";"";"";"";"";"";""
"3-470-19-klane-bei-glindenberg";"3-470-19";"Kläne bei Glindenberg";"Börde";"review";"0.852";"locality-water-review";"52.2379828";"11.6789422";"Glindenberg";"";"0.54";""
"3-470-20-daukuhle-bei-samswegen";"3-470-20";"Daukuhle bei Samswegen";"Börde";"review";"0.851";"locality-water-review";"52.2646994";"11.5657053";"Samswegen";"";"0.54";""
"3-470-21-steinbruch-dahlenwarsleben";"3-470-21";"Steinbruch Dahlenwarsleben";"Börde";"unmatched";"";"";"";"";"Steinbruch Dahlenwarsleben";"";"";""
"3-470-22-steinbruch-wellen";"3-470-22";"Steinbruch Wellen";"Börde";"review";"0.858";"locality-water-review";"52.1458154";"11.4431107";"Wellen";"";"0.5";""
"3-470-23-see-im-technologiepark-ostfalen";"3-470-23";"See im Technologiepark Ostfalen";"Börde";"review";"0.928";"locality-water-review";"52.200073";"11.6204241";"Barleben";"";"0.07";""
"3-470-26-ohre-von-wolmirstedt-bis-elbmundung";"3-470-26";"Ohre von Wolmirstedt bis Elbmündung";"Börde";"unmatched";"";"";"";"";"";"";"";""
"3-470-27-mittellandkanal-km-320-10-321-10";"3-470-27";"Mittellandkanal km 320, 10 – 321, 10";"Börde";"review";"0.712";"locality-water-review";"52.3502881";"11.560878";"321, 10";"";"2.98";""
"3-470-28-regenruckhaltebecken-meitzendorf";"3-470-28";"Regenrückhaltebecken Meitzendorf";"Börde";"review";"0.812";"locality-water-review";"52.2172932";"11.5673215";"Meitzendorf";"";"0.78";""
"3-471-01-1-kiesgrube-an-der-zufahrt-zum";"3-471-01";"1. Kiesgrube an der Zufahrt zum";"Börde";"review";"0.839";"locality-water-review";"52.5657784";"10.9383288";"Zufahrt zum";"";"0.61";""
"3-471-02-2-kiesgrube-an-der-zufahrt-zum";"3-471-02";"2. Kiesgrube an der Zufahrt zum";"Börde";"review";"0.839";"locality-water-review";"52.5657784";"10.9383288";"Zufahrt zum";"";"0.61";""
"3-471-03-unterholz-und-haken-bei-rogatz";"3-471-03";"Unterholz und Haken bei Rogätz";"Börde";"review";"0.832";"locality-water-review";"52.3116009";"11.7749445";"Rogätz";"";"0.66";""
"3-472-01-pfennigsee-bei-farsleben";"3-472-01";"Pfennigsee bei Farsleben";"Börde";"unmatched";"";"";"";"";"Farsleben";"";"";""
"3-472-02-kleiner-kiesbagger-bei-wolmirstedt";"3-472-02";"Kleiner Kiesbagger bei Wolmirstedt";"Börde";"review";"0.871";"locality-water-review";"52.2450242";"11.6243577";"Wolmirstedt";"";"0.42";""
"3-472-03-kuchenhorn-bei-wolmirstedt";"3-472-03";"Küchenhorn bei Wolmirstedt";"Börde";"review";"0.871";"locality-water-review";"52.2450242";"11.6243577";"Wolmirstedt";"";"0.42";""
"3-472-04-zollau-bei-glindenberg";"3-472-04";"Zollau bei Glindenberg";"Börde";"review";"0.852";"locality-water-review";"52.2379828";"11.6789422";"Glindenberg";"";"0.54";""
"3-472-05-ohre-stadgebiet-wolmirstedt";"3-472-05";"Ohre Stadgebiet Wolmirstedt";"Börde";"review";"0.834";"locality-water-review";"52.2438106";"11.6211875";"Wolmirstedt";"";"0.64";""
"3-472-07-dorfteich-hohenwarsleben";"3-472-07";"Dorfteich Hohenwarsleben";"Börde";"review";"0.916";"locality-water-review";"52.1764278";"11.5032555";"Hohenwarsleben";"";"0.15";""
"3-472-08-nordliches-entlastungsgerinne";"3-472-08";"Nördliches Entlastungsgerinne";"Börde";"unmatched";"";"";"";"";"";"";"";""
"3-472-09-biotop-am-anger";"3-472-09";"Biotop am Anger";"Börde";"unmatched";"";"";"";"";"Anger";"";"";""
"3-472-10-an-der-tranke-ochtmersleben";"3-472-10";"An der Tränke Ochtmersleben";"Börde";"review";"0.836";"locality-water-review";"52.1666635";"11.4053311";"Tränke Ochtmersleben";"";"1.36";""
"4-130-01-alte-elbe-lostau";"4-130-01";"Alte Elbe Lostau";"Jerichower Land";"review";"0.849";"locality-water-review";"52.182304";"11.7034429";"Elbe Lostau";"";"1.19";""
"4-130-02-ihle-von-brucke-bab-2-bis-mundung";"4-130-02";"Ihle von Brücke BAB 2 bis Mündung";"Jerichower Land";"unmatched";"";"";"";"";"";"";"";""
"4-130-04-niegripper-see";"4-130-04";"Niegripper See";"Jerichower Land";"unmatched";"";"";"";"";"";"";"";""
"4-130-05-steinbruch-heinrichsthal";"4-130-05";"Steinbruch Heinrichsthal";"Jerichower Land";"unmatched";"";"";"";"";"";"";"";""
"4-130-06-steinbruch-fuchsberg-gommern";"4-130-06";"Steinbruch Fuchsberg Gommern";"Jerichower Land";"review";"0.78";"locality-water-review";"52.0701388";"11.8363363";"Fuchsberg Gommern";"";"0.98";""
"4-130-07-badeteich-schermen";"4-130-07";"Badeteich Schermen";"Jerichower Land";"review";"0.889";"locality-water-review";"52.233379";"11.8120655";"Schermen";"";"0.31";""
"4-130-08-fenn-in-moser";"4-130-08";"Fenn in Möser";"Jerichower Land";"review";"0.856";"locality-water-review";"52.2100832";"11.8540345";"Möser";"";"0.51";""
"4-130-09-tongrube-moserhohe";"4-130-09";"Tongrube Möserhöhe";"Jerichower Land";"unmatched";"";"";"";"";"";"";"";""
"4-130-10-teiche-bei-nedlitz";"4-130-10";"Teiche bei Nedlitz";"Jerichower Land";"review";"0.891";"locality-water-review";"52.1287799";"11.8337627";"Nedlitz";"";"0.3";""
"4-130-11-groe-wehle-bei-niegripp";"4-130-11";"Große Wehle bei Niegripp";"Jerichower Land";"review";"0.906";"locality-water-review";"52.2639633";"11.7618822";"Niegripp";"";"0.21";""
"4-130-12-schweinekolk-bei-niegripp";"4-130-12";"Schweinekolk bei Niegripp";"Jerichower Land";"review";"0.935";"locality-water-review";"52.2648699";"11.7549985";"Niegripp";"Schweinekolk";"0.28";""
